passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
Genesis 2:22	605748	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1099
Genesis 3:1	605794	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1180
Genesis 3:1	605801	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	1189
Genesis 3:3	605816	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	1221
Genesis 3:5	605835	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	1243
Genesis 3:5	605845	K>LHJM 	as god(s)	PreC	>LHJM/	>LHJM 	1255
Genesis 3:8	605891	>T&QWL JHWH >LHJM 	<object marker> sound YHWH god(s)	Objc	>LHJM/	>LHJM 	1319
Genesis 3:8	605898	MPNJ JHWH >LHJM 	from face YHWH god(s)	Cmpl	>LHJM/	>LHJM 	1337
Genesis 3:9	605902	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1346
Genesis 3:13	605950	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1408
Genesis 3:14	605963	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1427
Genesis 3:21	606056	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1577
Genesis 3:22	606063	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1590
Genesis 3:23	606085	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	1624
Genesis 4:25	606394	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	2092
Genesis 5:1	606415	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	2126
Genesis 5:1	606417	BDMWT >LHJM 	in likeness god(s)	Adju	>LHJM/	>LHJM 	2130
Genesis 5:22	606580	>T&H>LHJM 	together with the god(s)	Cmpl	>LHJM/	>LHJM 	2427
Genesis 5:24	606594	>T&H>LHJM 	together with the god(s)	Cmpl	>LHJM/	>LHJM 	2458
Genesis 5:24	606600	>LHJM00 	god(s)	Subj	>LHJM/	>LHJM00 	2464
Genesis 6:2	606678	BNJ&H>LHJM 	son the god(s)	Subj	>LHJM/	>LHJM 	2620
Genesis 6:4	606714	BNJ H>LHJM 	son the god(s)	Subj	>LHJM/	>LHJM 	2678
Genesis 6:9	606770	>T&H>LHJM 	together with the god(s)	Cmpl	>LHJM/	>LHJM 	2779
Genesis 6:11	606780	LPNJ H>LHJM 	to face the god(s)	Adju	>LHJM/	>LHJM 	2801
Genesis 6:12	606787	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	2809
Genesis 6:13	606799	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	2827
Genesis 6:22	606908	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	3034
Genesis 7:9	606985	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	3210
Genesis 7:16	607032	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	3366
Genesis 8:1	607119	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	3545
Genesis 8:1	607126	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	3565
Genesis 8:15	607276	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	3853
Genesis 9:1	607353	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	4037
Genesis 9:6	607403	BYLM >LHJM 	in image god(s)	Adju	>LHJM/	>LHJM 	4146
Genesis 9:8	607418	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	4165
Genesis 9:12	607455	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	4242
Genesis 9:16	607502	BRJT <WLM BJN >LHJM WBJN KL&NP# XJH 	covenant eternity interval god(s) and interval whole soul alive	Objc	>LHJM/	>LHJM 	4336
Genesis 9:17	607508	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	4351
Genesis 9:26	607597	JHWH >LHJ #M 	YHWH god(s) Shem	Subj	>LHJM/	>LHJ 	4492
Genesis 9:27	607604	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	4500
Genesis 17:3	609234	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	7369
Genesis 17:7	609274	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	7432
Genesis 17:8	609283	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	7458
Genesis 17:9	609286	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	7461
Genesis 17:15	609339	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	7564
Genesis 17:18	609387	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	7626
Genesis 17:19	609394	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	7634
Genesis 17:22	609443	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	7709
Genesis 17:23	609456	>LHJM00 	god(s)	Subj	>LHJM/	>LHJM00 	7750
Genesis 19:29	610306	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9032
Genesis 19:29	610310	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9039
Genesis 20:3	610471	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9283
Genesis 20:6	610515	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	9344
Genesis 20:11	610612	JR>T >LHJM 	fear god(s)	Subj	>LHJM/	>LHJM 	9475
Genesis 20:13	610633	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9508
Genesis 20:17	610691	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	9593
Genesis 20:17	610694	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9596
Genesis 21:2	610728	>LHJM00 	god(s)	Subj	>LHJM/	>LHJM00 	9653
Genesis 21:4	610748	>LHJM00 	god(s)	Subj	>LHJM/	>LHJM00 	9681
Genesis 21:6	610761	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9699
Genesis 21:12	610816	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9785
Genesis 21:17	610892	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9904
Genesis 21:17	610896	ML>K >LHJM 	messenger god(s)	Subj	>LHJM/	>LHJM 	9912
Genesis 21:17	610909	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9928
Genesis 21:19	610926	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9954
Genesis 21:20	610942	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	9976
Genesis 21:22	610969	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	10022
Genesis 21:23	610979	B>LHJM 	in god(s)	Cmpl	>LHJM/	>LHJM 	10034
Genesis 22:1	611097	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	10229
Genesis 22:3	611148	H>LHJM00 	the god(s)	Subj	>LHJM/	>LHJM00 	10306
Genesis 22:8	611211	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	10405
Genesis 22:9	611226	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	10426
Genesis 22:12	611278	JR> >LHJM 	afraid god(s)	PreC	>LHJM/	>LHJM 	10502
Genesis 23:6	611451	N#J> >LHJM 	chief god(s)	PreC	>LHJM/	>LHJM 	10811
Genesis 24:3	611638	BJHWH >LHJ H#MJM W>LHJ H>RY 	in YHWH god(s) the heavens and god(s) the earth	Cmpl	>LHJM/	>LHJ 	11144
Genesis 24:3	611638	BJHWH >LHJ H#MJM W>LHJ H>RY 	in YHWH god(s) the heavens and god(s) the earth	Cmpl	>LHJM/	>LHJ 	11148
Genesis 24:7	611685	JHWH >LHJ H#MJM 	YHWH god(s) the heavens	Frnt	>LHJM/	>LHJ 	11222
Genesis 24:12	611756	JHWH >LHJ >DNJ >BRHM 	YHWH god(s) lord Abraham	Voct	>LHJM/	>LHJ 	11352
Genesis 24:27	611946	JHWH >LHJ >DNJ >BRHM 	YHWH god(s) lord Abraham	Subj	>LHJM/	>LHJ 	11616
Genesis 24:42	612132	JHWH >LHJ >DNJ >BRHM 	YHWH god(s) lord Abraham	Voct	>LHJM/	>LHJ 	11921
Genesis 24:48	612240	>T&JHWH >LHJ >DNJ >BRHM 	<object marker> YHWH god(s) lord Abraham	Objc	>LHJM/	>LHJ 	12063
Genesis 25:11	612561	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	12594
Genesis 26:24	613106	>LHJ >BRHM >BJK 	god(s) Abraham father	PreC	>LHJM/	>LHJ 	13426
Genesis 27:20	613490	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	13970
Genesis 27:28	613590	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	14092
Genesis 28:4	613927	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	14568
Genesis 28:12	614024	ML>KJ >LHJM 	messenger god(s)	Subj	>LHJM/	>LHJM 	14720
Genesis 28:13	614037	JHWH >LHJ >BRHM >BJK W>LHJ JYXQ 	YHWH god(s) Abraham father and god(s) Isaac	PreC	>LHJM/	>LHJ 	14734
Genesis 28:13	614037	JHWH >LHJ >BRHM >BJK W>LHJ JYXQ 	YHWH god(s) Abraham father and god(s) Isaac	PreC	>LHJM/	>LHJ 	14738
Genesis 28:17	614102	BJT >LHJM 	house god(s)	PreC	>LHJM/	>LHJM 	14839
Genesis 28:20	614140	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	14894
Genesis 28:21	614162	L>LHJM00 	to god(s)	Cmpl	>LHJM/	>LHJM00 	14928
Genesis 28:22	614169	BJT >LHJM 	house god(s)	PreC	>LHJM/	>LHJM 	14939
Genesis 30:2	614666	TXT >LHJM 	under part god(s)	PreC	>LHJM/	>LHJM 	15627
Genesis 30:6	614705	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15674
Genesis 30:8	614729	NPTWLJ >LHJM 	wrestling god(s)	Objc	>LHJM/	>LHJM 	15705
Genesis 30:17	614844	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15863
Genesis 30:18	614856	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15878
Genesis 30:20	614878	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15903
Genesis 30:22	614901	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15932
Genesis 30:22	614906	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15938
Genesis 30:23	614918	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	15951
Genesis 31:5	615219	>LHJ >BJ 	god(s) father	Subj	>LHJM/	>LHJ 	16463
Genesis 31:7	615240	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	16490
Genesis 31:9	615266	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	16521
Genesis 31:11	615292	ML>K H>LHJM 	messenger the god(s)	Subj	>LHJM/	>LHJM 	16560
Genesis 31:16	615360	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	16656
Genesis 31:16	615369	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	16669
Genesis 31:24	615446	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	16794
Genesis 31:29	615513	>LHJ >BJKM 	god(s) father	Subj	>LHJM/	>LHJ 	16901
Genesis 31:30	615533	>T&>LHJ00 	<object marker> god(s)	Objc	>LHJM/	>LHJ00 	16931
Genesis 31:32	615550	>T&>LHJK 	<object marker> god(s)	Objc	>LHJM/	>LHJK 	16953
Genesis 31:42	615694	>LHJ >BJ >LHJ >BRHM WPXD JYXQ 	god(s) father god(s) Abraham and trembling Isaac	Subj	>LHJM/	>LHJ 	17167
Genesis 31:42	615694	>LHJ >BJ >LHJ >BRHM WPXD JYXQ 	god(s) father god(s) Abraham and trembling Isaac	Subj	>LHJM/	>LHJ 	17169
Genesis 31:42	615703	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	17187
Genesis 31:50	615813	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	17329
Genesis 31:53	615846	>LHJ >BRHM W>LHJ NXWR >LHJ >BJHM 	god(s) Abraham and god(s) Nahor god(s) father	Subj	>LHJM/	>LHJ 	17391
Genesis 31:53	615846	>LHJ >BRHM W>LHJ NXWR >LHJ >BJHM 	god(s) Abraham and god(s) Nahor god(s) father	Subj	>LHJM/	>LHJ 	17394
Genesis 31:53	615846	>LHJ >BRHM W>LHJ NXWR >LHJ >BJHM 	god(s) Abraham and god(s) Nahor god(s) father	Subj	>LHJM/	>LHJ 	17398
Genesis 32:2	615892	ML>KJ >LHJM00 	messenger god(s)	Subj	>LHJM/	>LHJM00 	17461
Genesis 32:3	615898	MXNH >LHJM 	camp god(s)	PreC	>LHJM/	>LHJM 	17469
Genesis 32:10	615978	>LHJ >BJ >BRHM W>LHJ >BJ JYXQ JHWH 	god(s) father Abraham and god(s) father Isaac YHWH	Voct	>LHJM/	>LHJ 	17610
Genesis 32:10	615978	>LHJ >BJ >BRHM W>LHJ >BJ JYXQ JHWH 	god(s) father Abraham and god(s) father Isaac YHWH	Voct	>LHJM/	>LHJ 	17614
Genesis 32:29	616199	<M&>LHJM W<M&>N#JM 	with god(s) and with man	Cmpl	>LHJM/	>LHJM 	17988
Genesis 32:31	616226	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	18022
Genesis 33:5	616319	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	18179
Genesis 33:10	616379	PNJ >LHJM 	face god(s)	Objc	>LHJM/	>LHJM 	18261
Genesis 33:11	616390	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	18273
Genesis 33:20	616506	>L >LHJ J#R>L00 	god god(s) Israel	Objc	>LHJM/	>LHJ 	18447
Genesis 35:1	616873	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	19045
Genesis 35:2	616898	>T&>LHJ HNKR 	<object marker> god(s) the foreigner	Objc	>LHJM/	>LHJ 	19082
Genesis 35:4	616929	>T KL&>LHJ HNKR W>T&HNZMJM 	<object marker> whole god(s) the foreigner and <object marker> the nose-ring	Objc	>LHJM/	>LHJ 	19125
Genesis 35:5	616945	XTT >LHJM 	terror god(s)	Subj	>LHJM/	>LHJM 	19153
Genesis 35:7	616975	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	19198
Genesis 35:9	616990	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	19225
Genesis 35:10	617001	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	19240
Genesis 35:11	617020	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	19261
Genesis 35:13	617047	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	19304
Genesis 35:15	617077	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	19342
Genesis 39:9	618552	L>LHJM00 	to god(s)	Cmpl	>LHJM/	>LHJM00 	21629
Genesis 40:8	618823	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	22055
Genesis 41:16	619175	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	22646
Genesis 41:25	619256	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	22804
Genesis 41:28	619286	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	22865
Genesis 41:32	619326	M<M H>LHJM 	from with the god(s)	Cmpl	>LHJM/	>LHJM 	22936
Genesis 41:32	619329	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	22940
Genesis 41:38	619387	RWX >LHJM 	wind god(s)	Subj	>LHJM/	>LHJM 	23050
Genesis 41:39	619394	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	23059
Genesis 41:51	619538	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	23298
Genesis 41:52	619546	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	23316
Genesis 42:18	619838	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	23723
Genesis 42:28	619995	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	23930
Genesis 43:23	620467	>LHJKM W>LHJ >BJKM 	god(s) and god(s) father	Subj	>LHJM/	>LHJKM 	24598
Genesis 43:23	620467	>LHJKM W>LHJ >BJKM 	god(s) and god(s) father	Subj	>LHJM/	>LHJ 	24600
Genesis 43:29	620561	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	24724
Genesis 44:16	620829	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	25110
Genesis 45:5	621161	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	25549
Genesis 45:7	621176	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	25572
Genesis 45:8	621194	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	25598
Genesis 45:9	621211	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	25630
Genesis 46:1	621447	L>LHJ >BJW JYXQ00 	to god(s) father Isaac	Cmpl	>LHJM/	>LHJ 	26006
Genesis 46:2	621450	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	26011
Genesis 46:3	621463	H>L >LHJ >BJK 	the god god(s) father	PreC	>LHJM/	>LHJ 	26030
Genesis 48:9	622274	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	27468
Genesis 48:11	622312	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	27511
Genesis 48:15	622359	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	27584
Genesis 48:15	622364	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	27594
Genesis 48:20	622448	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	27725
Genesis 48:21	622463	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	27748
Genesis 50:17	622996	LP#< <BDJ >LHJ >BJK 	to rebellion servant god(s) father	Cmpl	>LHJM/	>LHJ 	28588
Genesis 50:19	623021	TXT >LHJM 	under part god(s)	PreC	>LHJM/	>LHJM 	28619
Genesis 50:20	623028	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	28626
Genesis 50:24	623071	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	28698
Genesis 50:25	623090	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	28732
Exodus 1:17	623247	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	28998
Exodus 1:20	623290	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29062
Exodus 1:21	623303	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	29081
Exodus 2:23	623643	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	29588
Exodus 2:24	623647	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29594
Exodus 2:24	623651	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29599
Exodus 2:25	623655	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29611
Exodus 2:25	623659	>LHJM00 	god(s)	Subj	>LHJM/	>LHJM00 	29617
Exodus 3:1	623671	>L&HR H>LHJM 	to mountain the god(s)	Cmpl	>LHJM/	>LHJM 	29641
Exodus 3:4	623711	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29699
Exodus 3:6	623739	>LHJ >BJK >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	>LHJ 	29734
Exodus 3:6	623739	>LHJ >BJK >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	>LHJ 	29736
Exodus 3:6	623739	>LHJ >BJK >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	>LHJ 	29738
Exodus 3:6	623739	>LHJ >BJK >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	>LHJ 	29741
Exodus 3:6	623747	>L&H>LHJM00 	to the god(s)	Cmpl	>LHJM/	>LHJM00 	29753
Exodus 3:11	623798	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	29859
Exodus 3:12	623825	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	29897
Exodus 3:13	623830	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	29908
Exodus 3:13	623838	>LHJ >BWTJKM 	god(s) father	Subj	>LHJM/	>LHJ 	29918
Exodus 3:14	623851	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29932
Exodus 3:15	623867	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	29951
Exodus 3:15	623872	JHWH >LHJ >BTJKM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	29960
Exodus 3:15	623872	JHWH >LHJ >BTJKM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	29962
Exodus 3:15	623872	JHWH >LHJ >BTJKM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	29964
Exodus 3:15	623872	JHWH >LHJ >BTJKM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	29967
Exodus 3:16	623889	JHWH >LHJ >BTJKM 	YHWH god(s) father	Subj	>LHJM/	>LHJ 	29991
Exodus 3:16	623892	>LHJ >BRHM JYXQ WJ<QB 	god(s) Abraham Isaac and Jacob	Subj	>LHJM/	>LHJ 	29995
Exodus 3:18	623918	JHWH >LHJ H<BRJJM 	YHWH god(s) the Hebrew	Subj	>LHJM/	>LHJ 	30061
Exodus 3:18	623929	LJHWH >LHJNW00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	30080
Exodus 4:5	624045	JHWH >LHJ >BTM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB00 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	30239
Exodus 4:5	624045	JHWH >LHJ >BTM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB00 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	30241
Exodus 4:5	624045	JHWH >LHJ >BTM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB00 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	30243
Exodus 4:5	624045	JHWH >LHJ >BTM >LHJ >BRHM >LHJ JYXQ W>LHJ J<QB00 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	>LHJ 	30246
Exodus 4:16	624229	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	30508
Exodus 4:20	624292	>T&MVH H>LHJM 	<object marker> staff the god(s)	Objc	>LHJM/	>LHJM 	30599
Exodus 4:27	624384	BHR H>LHJM 	in mountain the god(s)	Loca	>LHJM/	>LHJM 	30726
Exodus 5:1	624441	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	30814
Exodus 5:3	624467	>LHJ H<BRJM 	god(s) the Hebrew	Subj	>LHJM/	>LHJ 	30850
Exodus 5:3	624476	LJHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	30867
Exodus 5:8	624543	L>LHJNW00 	to god(s)	Cmpl	>LHJM/	>LHJNW00 	30976
Exodus 6:2	624738	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	31268
Exodus 6:7	624801	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	31367
Exodus 6:7	624806	JHWH >LHJKM 	YHWH god(s)	PreC	>LHJM/	>LHJKM 	31373
Exodus 7:1	625009	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	31785
Exodus 7:16	625180	JHWH >LHJ H<BRJM 	YHWH god(s) the Hebrew	Subj	>LHJM/	>LHJ 	32055
Exodus 8:6	625446	KJHWH >LHJNW00 	as YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	32520
Exodus 8:15	625548	>YB< >LHJM 	finger god(s)	PreC	>LHJM/	>LHJM 	32704
Exodus 8:21	625644	L>LHJKM 	to god(s)	Cmpl	>LHJM/	>LHJKM 	32862
Exodus 8:22	625656	LJHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	32880
Exodus 8:23	625669	LJHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	32902
Exodus 8:24	625681	LJHWH >LHJKM 	to YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	32917
Exodus 9:1	625751	JHWH >LHJ H<BRJM 	YHWH god(s) the Hebrew	Subj	>LHJM/	>LHJ 	33029
Exodus 9:13	625899	JHWH >LHJ H<BRJM 	YHWH god(s) the Hebrew	Subj	>LHJM/	>LHJ 	33293
Exodus 9:28	626081	QLT >LHJM WBRD 	sound god(s) and hail	Subj	>LHJM/	>LHJM 	33633
Exodus 9:30	626116	MPNJ JHWH >LHJM00 	from face YHWH god(s)	Cmpl	>LHJM/	>LHJM00 	33685
Exodus 10:3	626213	JHWH >LHJ H<BRJM 	YHWH god(s) the Hebrew	Subj	>LHJM/	>LHJ 	33839
Exodus 10:7	626284	>T&JHWH >LHJHM 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJHM 	33961
Exodus 10:8	626300	>T&JHWH >LHJKM 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJKM 	33984
Exodus 10:16	626424	LJHWH >LHJKM WLKM00 	to YHWH god(s) and to	Cmpl	>LHJM/	>LHJKM 	34209
Exodus 10:17	626433	LJHWH >LHJKM 	to YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	34224
Exodus 10:25	626528	LJHWH >LHJNW00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	34374
Exodus 10:26	626540	>T&JHWH >LHJNW 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJNW 	34390
Exodus 12:12	626837	BKL&>LHJ MYRJM 	in whole god(s) Egypt	Cmpl	>LHJM/	>LHJ 	34921
Exodus 13:17	627496	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	36107
Exodus 13:17	627503	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	36116
Exodus 13:18	627514	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	36129
Exodus 13:19	627534	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	36163
Exodus 14:19	627802	ML>K H>LHJM 	messenger the god(s)	Subj	>LHJM/	>LHJM 	36590
Exodus 15:2	628002	>LHJ >BJ 	god(s) father	PreC	>LHJM/	>LHJ 	36951
Exodus 15:26	628233	LQWL JHWH >LHJK 	to sound YHWH god(s)	Cmpl	>LHJM/	>LHJK 	37294
Exodus 16:12	628437	JHWH >LHJKM00 	YHWH god(s)	PreC	>LHJM/	>LHJKM00 	37632
Exodus 17:9	628892	MVH H>LHJM 	staff the god(s)	Subj	>LHJM/	>LHJM 	38335
Exodus 18:1	628995	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	38484
Exodus 18:4	629021	>LHJ >BJ 	god(s) father	Subj	>LHJM/	>LHJ 	38531
Exodus 18:5	629035	HR H>LHJM00 	mountain the god(s)	Cmpl	>LHJM/	>LHJM00 	38560
Exodus 18:11	629111	MKL&H>LHJM 	from whole the god(s)	Adju	>LHJM/	>LHJM 	38677
